date;home_team;away_team;home_score;away_score;competition;stadium;city;country;neutral;world_cup;season;avg_temp_c;min_temp_c;max_temp_c;precipitation_mm;snow_depth_mm;avg_wind_dir_deg;avg_wind_speed_kmh;peak_wind_gust_kmh;avg_sea_level_pres_hpa
2023-08-05;Scotland;France;25;21;2023 Rugby World Cup warm-up match;Murrayfield Stadium;Edinburgh;Scotland;FALSE;FALSE;Summer;13.3;11.7;15.7;0.0;;56.0;11.3;34.0;1012.6
2023-08-05;Wales;England;20;9;2023 Summer Nations Series;Millennium Stadium;Cardiff;Wales;FALSE;FALSE;;;;;;;;;;
2023-08-05;Ireland;Italy;33;17;2023 Rugby World Cup warm-up match;Aviva Stadium;Dublin;Ireland;FALSE;FALSE;Summer;13.0;10.4;17.3;36.7;;3.0;23.9;68.0;1011.1
2023-07-29;Australia;New Zealand;7;38;2023 Rugby Championship;Melbourne Cricket Ground;Melbourne;Australia;FALSE;FALSE;Winter;11.9;10.4;18.3;0.0;;347.0;19.8;;1018.1
2023-07-29;South Africa;Argentina;22;21;2023 Rugby Championship;Ellis Park;Johannesburg;South Africa;FALSE;FALSE;;;;;;;;;;
2023-07-15;New Zealand;South Africa;35;20;2023 Rugby Championship;Mount Smart Stadium;Auckland;New Zealand;FALSE;FALSE;Winter;14.3;13.0;16.1;2.3;;245.0;22.6;;1019.4
2023-07-15;Australia;Argentina;31;34;2023 Rugby Championship;CommBank Stadium;Sydney;Australia;FALSE;FALSE;Winter;18.7;11.3;24.7;0.0;;329.0;16.4;;1020.5
2023-07-08;South Africa;Australia;43;12;2023 Rugby Championship;Loftus Versfeld Stadium;Pretoria;South Africa;FALSE;FALSE;Winter;12.0;4.7;19.7;0.0;;267.0;13.2;;1022.8
2023-07-08;Argentina;New Zealand;12;41;2023 Rugby Championship;Estadio Malvinas Argentinas;Mendoza;Argentina;FALSE;FALSE;Winter;7.9;0.1;12.9;0.0;;127.0;9.9;;1012.4
2023-03-18;Scotland;Italy;26;14;2023 Six Nations Championship;Murrayfield Stadium;Edinburgh;Scotland;FALSE;FALSE;Spring;7.7;5.7;10.6;3.6;;86.0;11.4;26.0;1003.1
2023-03-18;France;Wales;41;28;2023 Six Nations Championship;Stade de France;Saint-Denis;France;FALSE;FALSE;Spring;12.2;8.3;17.0;3.3;;203.0;16.8;50.0;1010.6
2023-03-18;Ireland;England;29;16;2023 Six Nations Championship;Aviva Stadium;Dublin;Ireland;FALSE;FALSE;Spring;8.4;6.4;11.6;1.1;;250.0;17.7;42.6;1005.8
2023-03-12;Scotland;Ireland;7;22;2023 Six Nations Championship;Murrayfield Stadium;Edinburgh;Scotland;FALSE;FALSE;Spring;6.0;0.5;12.3;2.3;;242.0;17.9;67.0;993.4
2023-03-11;Italy;Wales;17;29;2023 Six Nations Championship;Stadio Olimpico;Rome;Italy;FALSE;FALSE;Spring;13.5;8.3;18.0;0.0;;129.0;6.5;;1003.0
2023-03-11;England;France;10;53;2023 Six Nations Championship;Twickenham Stadium;London;England;FALSE;FALSE;Spring;3.4;-2.2;8.5;1.0;;103.0;11.3;35.0;1009.5
2023-02-26;France;Scotland;32;21;2023 Six Nations Championship;Stade de France;Saint-Denis;France;FALSE;FALSE;Winter;2.4;0.3;6.6;0.0;;39.0;29.4;63.0;1020.4
2023-02-25;Italy;Ireland;20;34;2023 Six Nations Championship;Stadio Olimpico;Rome;Italy;FALSE;FALSE;Winter;15.0;11.3;17.1;0.0;;180.0;15.6;;1003.4
2023-02-25;Wales;England;10;20;2023 Six Nations Championship;Millennium Stadium;Cardiff;Wales;FALSE;FALSE;;;;;;;;;;
2023-02-12;England;Italy;31;14;2023 Six Nations Championship;Twickenham Stadium;London;England;FALSE;FALSE;Winter;8.0;7.3;9.6;0.0;;131.0;9.3;26.0;1037.3
2023-02-11;Ireland;France;32;19;2023 Six Nations Championship;Aviva Stadium;Dublin;Ireland;FALSE;FALSE;Winter;8.8;7.8;11.2;0.0;;217.0;9.2;25.9;1035.4
2023-02-11;Scotland;Wales;35;7;2023 Six Nations Championship;Murrayfield Stadium;Edinburgh;Scotland;FALSE;FALSE;Winter;9.4;6.9;12.0;0.0;;249.0;25.6;48.0;1029.8
2023-02-05;Italy;France;24;29;2023 Six Nations Championship;Stadio Olimpico;Rome;Italy;FALSE;FALSE;Winter;6.6;2.0;11.6;0.0;;48.0;11.9;;1026.7
2023-02-04;Wales;Ireland;10;34;2023 Six Nations Championship;Millennium Stadium;Cardiff;Wales;FALSE;FALSE;;;;;;;;;;
2023-02-04;England;Scotland;23;29;2023 Six Nations Championship;Twickenham Stadium;London;England;FALSE;FALSE;Winter;8.6;8.0;11.2;0.0;;255.0;12.8;28.0;1038.1
2022-11-26;England;South Africa;13;27;2022 Autumn International;Twickenham;London;England;FALSE;FALSE;Autumn;10.4;7.5;12.4;0.0;;176.0;17.1;49.0;1022.5
2022-11-26;Wales;Australia;34;39;2022 Autumn International;Millennium Stadium;Cardiff;Wales;FALSE;FALSE;;;;;;;;;;
2022-11-19;Italy;South Africa;21;63;2022 end-of-year test;Stadio Luigi Ferraris;Genoa;Italy;FALSE;FALSE;Autumn;13.6;12.2;15.4;0.0;;52.0;14.2;;1002.8
2022-11-19;Ireland;Australia;13;10;2022 Autumn International;Aviva Stadium;Dublin;Ireland;FALSE;FALSE;Autumn;5.4;-0.5;9.2;1.7;;198.0;13.7;38.9;1010.5
2022-11-19;England;New Zealand;25;25;2022 Autumn International;Twickenham;London;England;FALSE;FALSE;Autumn;8.2;4.0;10.8;0.0;;279.0;10.2;25.0;1012.3
2022-11-13;Scotland;New Zealand;23;31;2022 Autumn International;Murrayfield;Edinburgh;Scotland;FALSE;FALSE;Autumn;9.5;4.7;13.0;0.0;;102.0;10.9;32.0;1017.3
2022-11-12;France;South Africa;30;26;2022 end-of-year test;Stade Vélodrome;Marseille;France;FALSE;FALSE;Autumn;14.6;9.4;20.5;0.2;;197.0;5.4;17.0;1028.5
2022-11-12;Italy;Australia;28;27;2022 Autumn International;Stadio Artemio Franchi;Florence;Italy;FALSE;FALSE;Autumn;4.8;1.9;7.4;0.0;;58.0;51.5;;1031.4
2022-11-12;Wales;Argentina;20;13;2022 Autumn International;Millennium Stadium;Cardiff;Wales;FALSE;FALSE;;;;;;;;;;
2022-11-06;England;Argentina;29;30;2022 Autumn International;Twickenham;London;England;FALSE;FALSE;Autumn;12.4;10.3;14.1;4.8;;192.0;16.2;47.0;1003.2
2022-11-05;Wales;New Zealand;23;55;2022 Autumn International;Millennium Stadium;Cardiff;Wales;FALSE;FALSE;;;;;;;;;;
2022-11-05;Ireland;South Africa;19;16;2022 end-of-year test;Aviva Stadium;Dublin;Ireland;FALSE;FALSE;Autumn;11.1;5.0;13.8;0.1;;201.0;16.4;38.9;1006.2
2022-11-05;France;Australia;30;29;2022 Autumn International;Stade de France;Saint-Denis;France;FALSE;FALSE;Autumn;8.1;4.7;11.8;0.2;;216.0;10.5;28.0;1020.2
2022-10-29;Scotland;Australia;15;16;2022 Autumn International;Murrayfield Stadium;Edinburgh;Scotland;FALSE;FALSE;Autumn;11.9;8.9;13.6;1.3;;124.0;13.2;40.0;1009.9
2022-09-24;New Zealand;Australia;40;14;2022 Rugby Championship;Eden Park;Auckland;New Zealand;FALSE;FALSE;Spring;15.3;10.1;17.8;0.0;;217.0;15.0;;1014.5
2022-09-24;South Africa;Argentina;38;21;2022 Rugby Championship;Kings Park Stadium;Durban;South Africa;FALSE;FALSE;;;;;;;;;;
2022-09-17;Argentina;South Africa;20;36;2022 Rugby Championship;José Amalfitani Stadium;Buenos Aires;Argentina;FALSE;FALSE;Spring;18.5;14.9;22.2;0.0;;53.0;15.0;;1017.5
2022-09-15;Australia;New Zealand;37;39;2022 Rugby Championship;Docklands Stadium;Melbourne;Australia;FALSE;FALSE;Spring;12.5;11.0;15.9;5.0;;14.0;19.0;;1009.5
2022-09-03;Australia;South Africa;8;24;2022 Rugby Championship;Sydney Football Stadium;Sydney;Australia;FALSE;FALSE;Spring;14.3;10.5;16.6;5.2;;170.0;38.8;;1024.0
2022-09-03;New Zealand;Argentina;53;3;2022 Rugby Championship;Waikato Stadium;Hamilton;New Zealand;FALSE;FALSE;Autumn;27.8;25.7;30.6;0.5;;319.0;8.8;;1017.4
2022-09-03;New Zealand;Argentina;53;3;2022 Rugby Championship;Waikato Stadium;Hamilton;New Zealand;FALSE;FALSE;Spring;14.5;7.0;18.0;12.8;;344.0;16.2;;1020.0
2022-08-27;New Zealand;Argentina;18;25;2022 Rugby Championship;Rugby League Park;Christchurch;New Zealand;FALSE;FALSE;Winter;8.0;1.7;11.4;0.3;;231.0;10.2;;1022.5
2022-08-27;Australia;South Africa;25;17;2022 Rugby Championship;Adelaide Oval;Adelaide;Australia;FALSE;FALSE;Winter;8.8;7.6;13.4;0.0;;39.0;13.4;;1022.5
2022-08-13;South Africa;New Zealand;23;35;2022 Rugby Championship;Ellis Park;Johannesburg;South Africa;FALSE;FALSE;;;;;;;;;;
2022-08-13;Argentina;Australia;48;17;2022 Rugby Championship;Estadio San Juan del Bicentenario;San Juan;Argentina;FALSE;FALSE;Winter;13.7;2.2;24.6;0.0;;73.0;5.9;;1011.8
2022-08-13;Argentina;Australia;48;17;2022 Rugby Championship;Estadio San Juan del Bicentenario;San Juan;Argentina;FALSE;FALSE;Summer;28.8;26.1;32.2;0.0;0.0;48.0;12.6;;1016.1
2022-08-06;South Africa;New Zealand;26;10;2022 Rugby Championship;Mbombela Stadium;Mbombela;South Africa;FALSE;FALSE;;;;;;;;;;
2022-08-06;Argentina;Australia;26;41;2022 Rugby Championship;Estadio Malvinas Argentinas;Mendoza;Argentina;FALSE;FALSE;Winter;9.6;5.9;16.8;0.7;;183.0;7.7;;1016.1
2022-07-16;Australia;England;17;21;2022 England tour of Australia;Sydney Cricket Ground;Sydney;Australia;FALSE;FALSE;Winter;12.8;4.9;16.5;0.0;;323.0;15.0;;1022.8
2022-07-16;New Zealand;Ireland;22;32;2022 Ireland rugby union tour of New Zealand;Sky Stadium;Wellington;New Zealand;FALSE;FALSE;Winter;7.4;4.7;10.6;8.9;;187.0;14.2;;1013.3
2022-07-16;South Africa;Wales;30;14;2022 Wales tour of South Africa;Cape Town Stadium;Cape Town;South Africa;FALSE;FALSE;Winter;16.8;6.0;27.7;0.0;;28.0;9.5;;1018.7
2022-07-16;Argentina;Scotland;34;31;2022 Scotland tour of Argentina;Estadio Madre de Ciudades;Santiago del Estero;Argentina;FALSE;FALSE;;;;;;;;;;
2022-07-09;South Africa;Wales;12;13;2022 Wales tour of South Africa;Free State Stadium;Bloemfontein;South Africa;FALSE;FALSE;Winter;7.1;-4.0;19.0;0.0;;335.0;6.9;;1026.3
2022-07-09;Australia;England;17;25;2022 England tour of Australia;Lang Park;Brisbane;Australia;FALSE;FALSE;Winter;11.2;8.3;19.6;0.0;;258.0;9.6;;1016.9
2022-07-09;New Zealand;Ireland;12;23;2022 Ireland rugby union tour of New Zealand;Forsyth Barr Stadium;Dunedin;New Zealand;FALSE;FALSE;;;;;;;;;;
2022-07-09;Argentina;Scotland;6;29;2022 Scotland tour of Argentina;Estadio Padre Ernesto Martearena;Salta;Argentina;FALSE;FALSE;Winter;15.4;3.6;29.0;0.0;;304.0;9.6;;1013.1
2022-07-02;Argentina;Scotland;26;18;2022 Scotland tour of Argentina;Estadio 23 de Agosto;San Salvador de Jujuy;Argentina;FALSE;FALSE;Winter;13.6;5.7;22.9;0.0;;203.0;12.4;;1014.0
2022-07-02;New Zealand;Ireland;42;19;2022 Ireland rugby union tour of New Zealand;Eden Park;Auckland;New Zealand;FALSE;FALSE;Winter;10.3;8.5;14.8;0.5;;224.0;11.7;;1022.7
2022-07-02;South Africa;Wales;32;29;2022 Wales tour of South Africa;Loftus Versfeld Stadium;Pretoria;South Africa;FALSE;FALSE;Winter;13.1;2.3;17.9;0.0;;334.0;8.2;;1026.6
2022-07-02;Australia;England;30;28;2022 England tour of Australia;Perth Stadium;Perth;Australia;FALSE;FALSE;Winter;12.2;7.0;19.3;0.0;;66.0;12.1;;1029.0
2022-03-20;France;England;25;13;2022 Six Nations Championship;Stade de France;Saint-Denis;France;FALSE;FALSE;Spring;7.8;2.3;13.7;0.0;;82.0;11.3;40.8;1026.9
2022-03-19;Ireland;Scotland;26;5;2022 Six Nations Championship;Aviva Stadium;Dublin;Ireland;FALSE;FALSE;Spring;9.9;6.4;14.4;0.0;;119.0;24.6;44.5;1034.0
2022-03-19;Wales;Italy;21;22;2022 Six Nations;Millennium Stadium;Cardiff;Wales;FALSE;FALSE;;;;;;;;;;
2022-03-12;England;Ireland;15;32;2022 Six Nations Championship;Twickenham;London;England;FALSE;FALSE;Spring;9.6;7.3;13.0;4.3;;167.0;22.4;48.0;1008.0
2022-03-12;Italy;Scotland;22;33;2022 Six Nations Championship;Stadio Olimpico;Rome;Italy;FALSE;FALSE;Spring;8.7;5.0;13.0;;;154.0;8.9;;1024.2
2022-03-11;Wales;France;9;13;2022 Six Nations Championship;Millennium Stadium;Cardiff;Wales;FALSE;FALSE;;;;;;;;;;
2022-02-28;Ireland;Italy;57;6;2022 Six Nations Championship;Aviva Stadium;Dublin;Ireland;FALSE;FALSE;Winter;7.1;7.7;9.9;0.4;;241.0;14.4;46.3;1018.5
2022-02-26;Scotland;France;17;36;2022 Six Nations Championship;Murrayfield;Edinburgh;Scotland;FALSE;FALSE;Winter;7.6;2.6;9.5;0.0;;210.0;23.6;61.0;1019.8
2022-02-26;England;Wales;23;19;2022 Six Nations Championship;Twickenham;London;England;FALSE;FALSE;Winter;4.9;-0.3;10.9;0.0;;135.0;12.8;35.2;1029.9
2022-02-13;Italy;England;0;33;2022 Six Nations Championship;Stadio Olimpico;Rome;Italy;FALSE;FALSE;Winter;10.3;5.5;15.6;0.0;;128.0;8.6;;1024.3
2022-02-12;France;Ireland;30;24;2022 Six Nations Championship;Stade de France;Saint-Denis;France;FALSE;FALSE;Winter;3.5;-1.4;9.5;0.0;;128.0;6.6;29.6;1027.8
2022-02-12;Wales;Scotland;20;17;2022 Six Nations Championship;Millennium Stadium;Cardiff;Wales;FALSE;FALSE;;;;;;;;;;
2022-02-07;France;Italy;37;10;2022 Six Nations Championship;Stade de France;Saint-Denis;France;FALSE;FALSE;Winter;7.1;3.4;10.8;9.4;;280.0;13.1;42.0;1027.8
2022-02-05;Ireland;Wales;29;7;2022 Six Nations Championship;Aviva Stadium;Dublin;Ireland;FALSE;FALSE;Winter;6.7;2.5;9.7;8.4;;239.0;25.2;66.7;1011.2
2022-02-05;Scotland;England;20;17;2022 Six Nations Championship;Murrayfield Stadium;Edinburgh;Scotland;FALSE;FALSE;Winter;4.7;-0.2;8.0;0.0;;248.0;33.1;81.0;999.8
2021-11-21;Ireland;Argentina;53;7;2021 Autumn Internationals;Aviva Stadium;Dublin;Ireland;FALSE;FALSE;Autumn;4.2;1.3;8.7;0.0;;319.0;19.8;38.9;1027.3
2021-11-20;Wales;Australia;29;28;2021 Autumn International;Millennium Stadium;Cardiff;Wales;FALSE;FALSE;;;;;;;;;;
2021-11-20;England;South Africa;27;26;2021 Autumn International;Twickenham;London;England;FALSE;FALSE;Autumn;10.1;8.3;10.8;0.0;;256.0;9.8;20.4;1024.1
2021-11-20;France;New Zealand;40;25;2021 end-of year test;Stade de France;Saint-Denis;France;FALSE;FALSE;Autumn;6.8;5.5;9.5;0.0;;121.0;8.2;24.0;1025.7
2021-11-13;Italy;Argentina;16;37;2021 end of year test;Stadio Comunale di Monigo;Treviso;Italy;FALSE;FALSE;;;;;;;;;;
2021-11-13;England;Australia;32;15;2021 Autumn International;Twickenham Stadium;London;England;FALSE;FALSE;Autumn;11.8;9.7;12.8;1.0;;297.0;11.5;31.5;1015.8
2021-11-13;Scotland;South Africa;15;30;2021 Autumn International;Murrayfield;Edinburgh;Scotland;FALSE;FALSE;Autumn;8.4;5.0;13.3;2.3;;282.0;6.7;24.1;1015.7
2021-11-13;Ireland;New Zealand;29;20;2021 Autumn International;Aviva Stadium;Dublin;Ireland;FALSE;FALSE;Autumn;10.9;10.1;12.5;0.0;;250.0;12.0;37.0;1018.6
2021-11-06;Italy;New Zealand;9;47;2021 end-of-year rugby union internationals;Stadio Olimpico;Rome;Italy;FALSE;FALSE;Autumn;14.2;9.6;19.5;2.0;;57.0;13.8;;1016.6
2021-11-06;Wales;South Africa;18;23;2021 Autumn International;Millennium Stadium;Cardiff;Wales;FALSE;FALSE;;;;;;;;;;
2021-11-06;Scotland;Australia;15;13;2021 Autumn International;Murrayfield Stadium;Edinburgh;Scotland;FALSE;FALSE;Autumn;10.2;8.3;13.5;;;250.0;34.4;74.0;1009.7
2021-11-05;France;Argentina;29;20;2021 Autumn International;Stade de France;Saint-Denis;France;FALSE;FALSE;Autumn;8.9;6.9;12.3;2.3;;331.0;9.8;26.0;1025.6
2021-10-30;Wales;New Zealand;16;54;2021 Autumn International;Millennium Stadium;Cardiff;Wales;FALSE;FALSE;;;;;;;;;;
2021-10-02;New Zealand;South Africa;29;31;2021 Rugby Championship;Robina Stadium;Gold Coast;Australia;TRUE;FALSE;;;;;;;;;;
2021-10-02;Australia;Argentina;32;17;2021 Rugby Championship;Robina Stadium;Gold Coast;Australia;FALSE;FALSE;;;;;;;;;;
2021-09-25;New Zealand;South Africa;19;17;2021 Rugby Championship;North Queensland Stadium;Townsville;Australia;TRUE;FALSE;;;;;;;;;;
2021-09-25;Australia;Argentina;27;8;2021 Rugby Championship;North Queensland Stadium;Townsville;Australia;FALSE;FALSE;;;;;;;;;;
2021-09-18;Australia;South Africa;30;17;2021 Rugby Championship;Lang Park;Brisbane;Australia;FALSE;FALSE;Spring;18.5;13.5;25.2;0.0;;359.0;12.7;;1022.2
2021-09-18;New Zealand;Argentina;36;13;2021 Rugby Championship;Suncorp Stadium;Brisbane;Australia;TRUE;FALSE;Spring;18.5;13.5;25.2;0.0;;359.0;12.7;;1022.2
2021-09-11;Argentina;New Zealand;0;39;2021 Rugby Championship;Cbus Super Stadium;Gold Coast;Australia;TRUE;FALSE;;;;;;;;;;
2021-09-11;Australia;South Africa;28;26;2021 Rugby Championship;Robina Stadium;Gold Coast;Australia;FALSE;FALSE;;;;;;;;;;
2021-09-05;Australia;New Zealand;21;38;2021 Rugby Championship;Perth Stadium;Perth;Australia;FALSE;FALSE;Spring;13.7;7.1;21.8;0.0;;75.0;11.8;;1030.0
2021-08-21;South Africa;Argentina;29;10;2021 Rugby Championship;Nelson Mandela Bay Stadium;Port Elizabeth;South Africa;FALSE;FALSE;;;;;;;;;;
2021-08-14;New Zealand;Australia;57;22;2021 Rugby Championship;Eden Park;Auckland;New Zealand;FALSE;FALSE;Winter;12.7;9.0;15.4;1.5;;255.0;21.9;;1017.2
2021-08-14;South Africa;Argentina;32;12;2021 Rugby Championship;Nelson Mandela Bay Stadium;Port Elizabeth;South Africa;FALSE;FALSE;;;;;;;;;;
2021-08-07;New Zealand;Australia;33;25;2021 Summer International;Eden Park;Auckland;New Zealand;FALSE;FALSE;Winter;12.6;12.0;15.6;8.9;;239.0;35.8;;1005.6
2021-07-17;Australia;France;33;30;2021 France tour of Australia;Lang Park;Brisbane;Australia;FALSE;FALSE;Winter;15.2;14.4;21.1;0.6;;265.0;21.9;;1009.0
2021-07-17;Wales;Argentina;33;11;2021 Argentina tour of Europe;Millennium Stadium;Cardiff;Wales;FALSE;FALSE;;;;;;;;;;
